id,topic_id,text,type,effectiveness
cf7dacd3f631,EDE56797770A,"I think that people shouldn't have to do community service unless they get into legal trouble such as a fight, and they are charged with assault. Or if someone steals something and they are charged with stealing. ",Position,Effective
9f429d0730c5,EDEB83CB57BB,"I think that driverless cars are a good idea in theory, but in practice they seem impracticle, costly, and unsafe. ",Position,Adequate
51711d8bb49f,EE2FC4219F49,"I am writing this lettter to talk about how the Electoral College is unfair, outdated, and irrational. ",Position,Effective
119aca478c56,EE6DDAF8FD20,"I would go with policy 1, because there are many reasons why students would have their cell phones with them. ",Position,Adequate
9a57e9a17314,EEC4B41664DF,I think that driverless cars are a bad idea. ,Position,Adequate
6ecf6bb9c141,EED4EEF4523A,Whats the point of even putting in our vote if the Electoral College is gonna take over and vote for who they want. It makes no sense at all. ,Position,Adequate
cffd566bcd58,EF0D75BF48DA,I favor in to changing election by popular vote ,Position,Adequate
d76d30b4bb9c,EF9A07AA611F,I think it would be best to keep the Electoral College process instead of changing it to popular demand. ,Position,Adequate
b9916f48d11d,EF9E9C4E5D1E,Getting rid of the electoral college would be a bad idea ,Position,Adequate
e91bc0ae4ac0,EFC2879F0C83,It is LOGICAL that true DEMOCRACY would be the greater portion of the PEOPLE that VOTE for the PRESIDENT. ,Position,Adequate
6c350ce93cb1,EFCA46E0BF9F,I think that Popular vote would be better than the Electoral College because then the votes would be fair. The Electoral College is not fair for some states. ,Position,Adequate
40825dd673aa,F00B4D036D97,"First and formost, it is my belief that we should keep the electoral college because,it has been around for so many years so the question is why consider changing it now ",Position,Effective
90f4a9aee7db,F00FF00D5C8F,I say the electoral college is a bad system and it needs to be extinguished. ,Position,Effective
9c086df9b9bf,F0949D854B5F,If we live in a deomcorcy the people should be the wons deciding our leader and in this case they did not. The electoral college must be fixed or exsponged imediatley. ,Position,Adequate
d18847ead52c,F09F6824032D,I belive  we should change the way for election ,Position,Adequate
aadb3b0271c6,F0AA6B265B6F,distance learning would cause major problems to students and destroy the positive developments the current education system has encourage. ,Position,Effective
811441a5066a,F0E863BDEB82,"In this essay, I will be discussing the non-existence of ancient Martians that theorists claim to be real because of a land formation that lots of people so passionately call ""the Face"". ",Position,Adequate
64d19ddc447b,F10231811C61,Students would benefit from being able to attend classes at home ,Position,Effective
34a6afa921e8,F15EC33EC261,I think they should ,Position,Ineffective
d8e20cfa2134,F163B4249C07,I think that we should be aloud to have phones at school because what if there is somebody that died or is in the hospital now ,Position,Adequate
bf64df29b864,F186ACA75002,I belive that in favoring of keeping the Electoral College. ,Position,Adequate
6be862b75bd2,F18B05581BAA,I think going to school is the better option ,Position,Adequate
0f92d1b68ac0,F19F66A28B7E,I would agree that if students took classes from home it would benefit them ,Position,Adequate
1fb288e0bcaf,F1A0D1F81017,Driverless cars should be developed and dissimenated ,Position,Adequate
f08400586f84,F1A43B355944,In my personal oppinion I think it's best to keep the Electoral College. ,Position,Effective
44a23e87a488,F1B4E351225D,I'm with we should just stay voting for president. ,Position,Ineffective
68a7ed543268,F1C996710DA7,I'm writing this letter to you Mr. Senator to explain the good and bad effects the Electoral College has.  ,Position,Ineffective
36e27ac7a953,F1C9FEFF073B,"After thoroughly researching, the Electoral College should be replaced by the popular vote. ",Position,Effective
0b4d201e63c4,F1CE49620429,The Electoral College should not be the deciding vote for the president of the United States of America. Every popular vote of the people should be counted towards deciding the next president. ,Position,Adequate
97cfbec8efa8,F20C7101F09D,"The Electoral college has been a crutial part of voting who stays or leaves the offic chair of america, But one thing for sure losing this way of voting is very questionable. ",Position,Adequate
4338f8c2ac77,F240F0F6861E,I think that kids should be required to do community service and I also think that it depends on what the parents say ,Position,Adequate
ba748a643d94,F27691AEE065,"Driverless cars have always been a fascinating idea in televison, but they seem to be dangerous, expensive, and interface with the law. ",Position,Effective
a958611ce012,F27957F2AC4B,I want you to tell mister president that we should keep the electoral college ,Position,Adequate
97aaf38f7e50,F283261888C7,"Many say that the Electoral College so not be used anymore, but some will come back and argue that it should be used. ",Position,Ineffective
97205ca542f5,F2B0AA10A7C9,"n my opinion of the Electoral College, I think we should keep it. ",Position,Adequate
b10872e74dfe,F2FB7E31855B,"I personally think we should be able to vote based on popular vote, ",Position,Adequate
386441260058,F309843EDF56,I believe the united states should get rid off the electorial college ,Position,Adequate
ede8ac4c4c66,F30B7DE35BBC,"I support the following situation on allowing students to use their phones during lunch and other free time, but has to be turned off during classes ",Position,Adequate
95247dce75a7,F32A0A41B697,"Taking out sports and other activities from the school due to grade averages being lower than they should be to even participate in the activities, is a reasonable cause ",Position,Ineffective
fb2c724ff42a,F3310A0DE614,I believe we should start using the popular vote method. I like this method its mostly the peoples vote getting credit and not the elector's. ,Position,Adequate
02f78a518668,F33EB52BBB43,An Electoral College is just what we need to keep the poeple safe. ,Position,Adequate
1c50b08dc198,F3454E01E31C,"Learning through online attendance of a class can be a good thing, but for many students, it can devoid them of the attention and social interactions they so desperately need. ",Position,Effective
97b48ad3a875,F36CC3998B8C,"I think that we should change the way the voting system for the electoral college, ",Position,Adequate
89705d05244f,F3A197A8348C,In my perspective as a student I honestly like policy one better because I use my phone a lot out of school. ,Position,Adequate
d5ece760c38b,F3D1C6C6C574,Although some may disagree it would be more beneficial for students to participate in online classes. ,Position,Adequate
43fb8cfe1f65,F44018D39BEF,have all of your students do at least 15 minutes of community service a week. ,Position,Adequate
c98e20c4205a,F452B9456B45,"If i would have to argue in favor of keeping the Electoral college or changing to election by popular vote for the president of the united states , I would have to agree with keeping the Electoral college. ",Position,Adequate
02a4af5035e5,F45F03EBB2CA,I think we should perform community service ,Position,Adequate
46d22e89d26a,F47252812301,I am writing you today because I find we should not be using the electoral college. It doesn't make much sense to make things so much more complicated than they have to be. ,Position,Adequate
6ca0972ca8ba,F49FF10DA5C2,I am writing an argument in favor of changing to election by popular vote for the president of the United States. ,Position,Adequate
2236e0af044a,F503C7DC334F,People from all around the country don't think that the electoral college is a intelligent way of voting. So they are fighting changing the electoral process to popular vote rather than voting for a state of electors ,Position,Effective
42bc3b6a5d37,F562A7ADF5CD,The electoral college should have it's own individual vote to the president. It is unfair that the vote of the people goes towards electors who then decides whom to elect the president ,Position,Adequate
